openmlid,data_seed,num_instances,num_possible_ensemble_members,validation_size,max_num_samples_for_estimation,ensemble_sequence_seed,error_curve_cond
1049,0,100,8,8,10000,0,"[[-0.004553191200744903, -0.002668176758523775, -0.002349731916739416, -1.7957098481791167e-19, -1.3721933745519665e-19, -0.0012625850241658409, 3.049318610115481e-20], [-0.004502897052473349, -0.0025808934651043664, -0.002324584842603639, -2.1345230270808369e-19, -1.453720295725193e-19, -0.0012500114870979523, 2.9480717031389906e-20], [-0.004288061184027332, -0.002543096432553629, -0.0022389608452722805, -2.1571105723409514e-19, -4.887693821563704e-20, -0.0012162872053879138, 8.403403412513034e-20], [-0.0010165318422120304, -0.00033176569583144057, -0.00037633256234439767, -8.300922883092143e-19, -5.709002064493984e-19, -0.00015273983906055307, -8.368685518872487e-19], [-0.0011038199801952347, -0.0003600009859000353, -0.0004148225126230085, -8.387659056890984e-19, -8.588643034615484e-19, -0.00016310429625235887, -2.6926703054763747e-19], [-0.0013342464426627522, -0.00038350205596764716, -0.00048781445814241185, -4.445981825365906e-19, -3.7815315356308654e-19, -0.00017389081186237128, -8.729667955159137e-20], [-0.0015831964646597367, -0.0004353336318209701, -0.0005793848458691916, -3.742848443663288e-19, -1.3721933745519665e-19, -0.0001966075886669623, -3.886685292165797e-20], [-0.0018886362730709126, -0.0006755051639283343, -0.0007702828745154485, -1.8634724839594607e-19, -5.251604272976662e-20, -0.0003176393638193027, -6.098637220230962e-20], [-0.001999718507656011, -0.0007836237370823218, -0.0008529570390042802, -3.6160986809942846e-19, 9.598080060478566e-20, -0.0003723728787396846, -1.5564388554762925e-19], [-0.0021860213755137505, -0.0008573580095727544, -0.0009371475228739062, -2.6197034992681e-19, 6.747803271006657e-20, -0.0004063564238126785, 2.2166513416466137e-20], [-0.002347520279144624, -0.0010463866713556146, -0.001063824070376379, -2.405013548418904e-19, -7.074984288358347e-20, -0.0004954983399423777, 2.2166513416466137e-20], [-0.0013860501761647631, -0.00061719578235324, -0.0006270355792459543, -5.6506509059053545e-19, 1.840257506886565e-19, -0.0002883515087222356, 2.2166513416466137e-20], [-0.001624919069688707, -0.000778508366378999, -0.000761780106386753, -5.465317201206978e-19, 1.1794075962428905e-19, -0.0003635664499317628, 2.2166513416466137e-20], [-0.0018311676071280964, -0.0009215757752762713, -0.0008807535095330741, -4.854708834834647e-19, 5.433358281483706e-20, -0.00043587343934755934, 2.2166513416466137e-20], [-0.001965059884178217, -0.0010539255844862411, -0.0009753212269673804, -5.380805031864518e-19, 2.3146210546214838e-20, -0.0004978620655693411, 2.2166513416466137e-20], [-0.000923975631319096, -0.00035465269579244276, -0.0003852034923416386, -1.9142944607947188e-18, -2.456395547037471e-19, -0.00016217586022046135, 2.2166513416466137e-20], [-0.00013855858718604935, 8.597367556569717e-05, 1.8233483234700396e-05, -2.1003720654842726e-18, -5.891725329061051e-19, 4.2905677052209636e-05, 2.2166513416466137e-20], [-0.00037784178060537056, -3.518404191527524e-05, -9.781230246309284e-05, -1.883173842880783e-18, -4.30504204964307e-19, -1.1677421925765027e-05, 2.2166513416466137e-20], [0.0002516090779994167, 0.0003016115748610479, 0.00021161232180091308, -1.4866202520358938e-18, -3.3145576106653768e-19, 0.00014684034112501655, 2.2166513416466137e-20], [8.438495831016718e-05, 0.00019969401999340823, 0.00012074220329196623, -1.1900474095744018e-18, -3.7140700671206563e-19, 9.583643714816724e-05, 2.2166513416466137e-20], [-0.00012114152780491431, 4.463580199189467e-05, -2.972148387432507e-06, -1.098069696021051e-18, -3.5113297632416477e-19, 2.423712936085393e-05, 2.2166513416466137e-20], [-0.00031106000932209967, -6.53948078128963e-05, -0.00010117883966826845, -1.0334922000069082e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0004854235494580637, -0.00016377365807710613, -0.00019065421375195164, -9.887260277239176e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0006406247913196342, -0.0002815849658022512, -0.00028464655730687724, -8.632206880240492e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-9.107147635549137e-05, 3.342293559691371e-05, 5.012082090237804e-07, -1.1565672464880495e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00019457963736269502, -1.8665683281738222e-05, -5.065019776722248e-05, -1.0212711329250016e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00034185163224732026, -0.00012948842289237485, -0.00013964967608808476, -9.624571625907094e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0004314982983549022, -0.00016903929802178667, -0.000181510030882911, -9.097479581244759e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0005593785194153442, -0.0002671177178663682, -0.00025990904013655685, -8.674785701190593e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00013213922599478092, -3.4491958864836265e-05, -4.3742933160209954e-05, -9.197196679013495e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00020980758441192186, -6.159411897923867e-05, -7.652802289784743e-05, -8.655178327587928e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0003435310361204853, -0.0001314249870619619, -0.00014274809640045473, -8.434330572284696e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0004388728912629687, -0.00015916836641515506, -0.0001779417693563625, -8.772834572493549e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-7.590340799050726e-05, 2.8672363622933832e-05, 1.1246026110950554e-06, -7.558113090178199e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00016797264770152583, 5.718290770417769e-06, -3.1286426878623756e-05, -8.6496377042834e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00028329290636979094, -7.72635388882727e-05, -9.930904198644352e-05, -8.073374278990247e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00039632014251912966, -0.00015265628673551742, -0.00016326067287723975, -7.4962848938698845e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0004902572187089295, -0.00019750197158092172, -0.0002069533541117375, -7.766330122143612e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0005801492142828348, -0.0002397363770357281, -0.0002486467557918574, -8.17118928980328e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0002802625092054242, -8.31983704518949e-05, -9.993913367988211e-05, -7.693769666500261e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [3.480046214025725e-05, 6.779852066208332e-05, 4.632300114844681e-05, -9.721156781850668e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-4.7085914515358936e-05, 4.582657923262118e-05, 1.680328462346902e-05, -1.001696169577895e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00022513323870435118, 0.00018015572640883324, 0.00014751097101716338, -9.301273832935448e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0001661313761808069, 0.000157679254824608, 0.0001219443058215002, -9.752499345428108e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [8.850147630914181e-05, 0.00013817570870699883, 9.447008189332603e-05, -9.711188820043659e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-7.09902608854885e-06, 7.003742674374907e-05, 3.849162801308412e-05, -9.165825183260164e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-7.83644977737476e-05, 5.228005565616027e-05, 1.3250427095580497e-05, -9.146099950099857e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00014769930310873976, 3.474313591451516e-05, -1.1579044731276252e-05, -9.430300146097876e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0002350364012544846, -2.5759569867779466e-05, -6.189629644422082e-05, -9.044195176266296e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.0003113020113968117, -6.511737642805968e-05, -9.891474270856205e-05, -9.19950964364813e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-7.442046643756344e-05, 5.63662449310858e-05, 1.7257817718551848e-05, -8.198380117066986e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00011961464765921932, 3.859797811397482e-05, -2.6928527626806677e-06, -8.878308655421701e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00016461899741489552, 2.2358199974916934e-05, -2.1895354072733447e-05, -9.404037802623496e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00020936142064741006, 7.431434520532854e-06, -4.04414061271844e-05, -9.886326882913196e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.000279553893293219, -2.7493101319331793e-05, -7.391163301328964e-05, -9.904466856546737e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-6.177628374210223e-05, 8.183832721648686e-05, 3.1876534973641034e-05, -8.522188632578981e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00013056677692938057, 4.955798579978771e-05, -5.055794580471201e-08, -8.715382439333139e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [7.915930659670948e-05, 0.0001505944386348771, 9.742640934180813e-05, -9.716444863340758e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [1.5202340626872812e-06, 0.00010875428019099104, 5.8567001561770065e-05, -9.439008128211946e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-6.694988262731863e-05, 7.516183601108525e-05, 2.6023156446559285e-05, -9.3562129976447e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00012398632386219268, 5.7955322170870436e-05, 4.370038452717641e-06, -9.208261116126236e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00019258549148018327, 9.137928292927543e-06, -3.5719498078140826e-05, -8.898869970935346e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00024611576388869523, -6.897931762981507e-06, -5.604072876919759e-05, -8.753834750560263e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-6.773409283101356e-05, 8.235183433240832e-05, 2.866511812016923e-05, -1.0740377771184528e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00013174154252870718, 4.844175177038746e-05, -3.00684158873344e-06, -1.0627402621732045e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-0.00019852846694090858, 1.1189621522464128e-05, -3.704392634201487e-05, -1.0402622411206834e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-3.7185241157206526e-05, 9.482057266383803e-05, 4.106827815888352e-05, -1.1688541433166032e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00016163528503357338, 0.00020129903195429668, 0.00014057191858441115, -1.091951498134433e-18, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00034711642116019674, 0.00029564379443388364, 0.000230926273363474, -9.957399800264913e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00027757239548314994, 0.0002588926786452118, 0.00019652604962392588, -9.76702973919193e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00021484363279815084, 0.00021207442959761836, 0.00015892351708973393, -9.445561637697947e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00015371187993866268, 0.00016670143085634236, 0.00012235998993699463, -9.030416937418809e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [9.167547930898686e-05, 0.00012387417771954823, 8.674505191583626e-05, -8.729395349831583e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0002567317998686553, 0.000207255085179831, 0.0001668678894044904, -8.080756189190778e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00019346904405237453, 0.00017536909370804077, 0.00013628529751257175, -7.904249448252114e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00015617363724708226, 0.00015942920012180497, 0.00011929803222694322, -7.850423365438888e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00010100805430816786, 0.00013214575144963664, 9.306253928241916e-05, -7.881432280346023e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [4.198794491049127e-05, 0.00010171965225798212, 6.414286889078451e-05, -7.734942261820947e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [7.002524512659744e-06, 8.705735609209437e-05, 4.828628441289756e-05, -7.799559724977552e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0001489384891504653, 0.0001609952164105112, 0.00011716099640013758, -9.081548447281705e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00028251844585291345, 0.00023349028024490567, 0.0001834160717302494, -9.241192714130478e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0002272667233591697, 0.00020435642905524505, 0.00015623632500330695, -9.045223482169046e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00038313507098842493, 0.0002847801731148524, 0.0002326624645604806, -9.209014991560913e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0003439379236363678, 0.0002678660124655267, 0.0002148001077363895, -9.21057096431581e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00030520804040355416, 0.0002516845273287634, 0.0001973789464163869, -9.190794008744605e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0002524440981950971, 0.00022456914421318825, 0.0001717470420004785, -9.127707665787958e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00021504052600787409, 0.00020937661642580997, 0.00015509901516353938, -9.368079202951703e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00017808633136037755, 0.00019479067214394274, 0.00013882796612631806, -9.412006101176463e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00013360258365509824, 0.00018002276147823827, 0.00012141100758356147, -9.136693425346466e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [8.478409556149716e-05, 0.00014420205974377326, 9.242026993899494e-05, -8.912359367525944e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [3.687770045781701e-05, 0.00011914878850510313, 6.891550891967172e-05, -8.763093353913763e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-4.8010378216611915e-06, 0.00010516947130527563, 5.2508700759020845e-05, -8.501776971756755e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-5.044695346544288e-05, 7.13692039859006e-05, 2.5239008436811396e-05, -8.480683076795949e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [6.017911584841381e-05, 0.00012961667749460505, 7.928660142796128e-05, -9.20892379712482e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [1.8778693426197215e-05, 0.00011554884648378632, 6.28718277819549e-05, -8.899907041763914e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.0001628619764507096, 0.00019333969937655694, 0.00013529198783601053, -9.746525779739481e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [0.00011736156414686796, 0.0001599409758809775, 0.00010826143035306884, -9.703275995978591e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [7.736669302408749e-05, 0.00014688863772940007, 9.264672378885008e-05, -9.230239030936862e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [3.595339067589791e-05, 0.00011408941532613888, 6.689880790489025e-05, -9.279038953811133e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20], [-9.886937289858323e-06, 8.872422565797114e-05, 4.360670735576583e-05, -9.091631527485822e-19, -3.431444382849003e-19, -2.8007599600756664e-05, 2.2166513416466137e-20]]"
