openmlid,target_type,epsilon,w_min,delta,c,bootstrap_repeats,seed,num_trees,reasoning_time_per_tree_in_ns,score_oob,score_val,gap_oob,gap_val,time_train,time_pred,time_score
962,oob,0.001,100,100,100000,0,4.5,2682.9,2.0,0.00663,0.00405,0.00147,-1.5000000000000002e-05,4076812.08,881540.55,140543.37
962,oob,0.01,100,100,100,0,4.5,224.0,4.5,0.0216799999999999,0.00404,0.01652,-2.5e-05,340073.4,73592.2,11733.2
962,oob,0.1,3,3,10,0,4.5,12.4,57.2,0.14803,0.00989,0.14287,0.0058249999999999,18817.16,4074.18,649.54
966,oob,0.001,100,100,100000,0,4.5,2752.2,2.0,0.07971,0.0748,0.0016,0.000103,5281079.76,865205.55,119476.17
966,oob,0.01,100,100,100,0,4.5,230.0,4.5,0.09546,0.07472,0.0173499999999999,2.300000000000004e-05,441179.9,72293.7,9986.2
966,oob,0.1,3,3,10,0,4.5,12.8,58.6,0.22476,0.08666,0.14665,0.011963,24552.56,4023.0,555.98
971,oob,0.001,100,100,100000,0,4.444444444444445,3069.0,2.0,0.0118444444444444,0.0088333333333333,0.0015999999999999,5.555555555555555e-06,12497258.4,1139089.6,161670.3
971,oob,0.01,100,100,100,0,4.444444444444445,231.11111111111111,4.777777777777778,0.0286888888888888,0.0091,0.0184444444444444,0.0002722222222222,941069.8888888888,85779.66666666667,12174.444444444443
971,oob,0.1,3,3,10,0,4.444444444444445,13.77777777777778,59.22222222222222,0.1518222222222222,0.0178444444444444,0.1415777777777777,0.0090166666666666,56115.75555555555,5113.733333333334,725.6444444444445
976,oob,0.001,100,100,100000,0,4.5,2970.0,2.0,0.02728,0.0231499999999999,0.00188,7.7e-05,31598058.69,1991996.82,489928.23
976,oob,0.01,100,100,100,0,4.5,233.0,4.5,0.04457,0.02374,0.01917,0.000667,2478791.6,156297.9,38439.3
976,oob,0.1,3,3,10,0,4.5,14.0,58.2,0.16672,0.03386,0.14132,0.010787,148940.12,9391.48,2309.72
977,oob,0.001,100,100,100000,0,4.5,2861.1,2.2,0.00989,0.00678,0.0014399999999999,-2e-06,22225140.630000003,2871216.81,882038.5199999999
977,oob,0.01,100,100,100,0,4.5,228.0,4.7,0.02532,0.00689,0.01687,0.000108,1770924.6,228820.6,70298.7
977,oob,0.1,3,3,10,0,4.5,12.0,58.8,0.1548999999999999,0.01487,0.14645,0.008088,93209.04,12043.2,3699.96
978,oob,0.001,100,100,100000,0,4.5,2989.8,2.0,0.01646,0.0128,0.00154,2e-06,14246911.8,1353191.4,158888.07
978,oob,0.01,100,100,100,0,4.5,230.0,4.7,0.03278,0.0130199999999999,0.01786,0.000222,1095897.1,104098.0,12224.5
978,oob,0.1,3,3,10,0,4.5,13.2,59.1,0.15861,0.02336,0.14369,0.010562,62928.56,5977.32,701.52
979,oob,0.001,100,100,100000,0,4.777777777777778,3674.0,2.0,0.1804555555555555,0.1721222222222222,0.0025888888888888,8.999999999999999e-05,40473821.3,1957773.4,350981.4
979,oob,0.01,100,100,100,0,4.777777777777778,255.5555555555556,4.444444444444445,0.2025111111111111,0.1734777777777777,0.0246444444444444,0.0014455555555555,2815064.0,136159.66666666666,24413.555555555555
979,oob,0.1,3,3,10,0,4.777777777777778,14.0,57.888888888888886,0.3427111111111111,0.1986444444444444,0.1648444444444444,0.0266122222222222,154215.9111111111,7459.044444444444,1337.4666666666667
980,oob,0.001,100,100,100000,0,4.555555555555555,3135.0,2.0,0.0273333333333333,0.0222,0.0017444444444444,-2.111111111111111e-05,12509741.2,1769010.1,326221.5
980,oob,0.01,100,100,100,0,4.555555555555555,235.5555555555556,4.555555555555555,0.0448333333333333,0.0230111111111111,0.0192444444444444,0.00079,939894.1111111112,132895.88888888888,24511.0
980,oob,0.1,3,3,10,0,4.555555555555555,14.0,57.888888888888886,0.1675444444444444,0.0327777777777777,0.1419555555555555,0.0105566666666666,55860.15555555556,7898.799999999999,1456.7777777777778
991,oob,0.001,100,100,100000,0,4.5,3098.7,2.0,0.09345,0.0876,0.00225,6.1e-05,4476341.430000001,1091572.02,152222.4
991,oob,0.01,100,100,100,0,4.5,233.0,4.6,0.11182,0.0874399999999999,0.02062,-9.900000000000002e-05,336345.0,82002.0,11444.9
991,oob,0.1,3,3,10,0,4.5,13.6,58.6,0.2373299999999999,0.1004,0.14613,0.012861,19631.98,4784.719999999999,667.96
993,oob,0.001,100,100,100000,0,5.0,3036.0,2.0,0.0462333333333333,0.0419888888888888,0.0015999999999999,7.000000000000001e-05,23451270.700000003,7545224.5,393056.4
993,oob,0.01,100,100,100,0,5.0,230.0,4.222222222222222,0.0628444444444444,0.0422333333333333,0.0182111111111111,0.0003144444444444,1776200.5555555555,570272.2222222222,29774.777777777777
993,oob,0.1,3,3,10,0,5.0,13.77777777777778,56.333333333333336,0.1837333333333333,0.0510666666666666,0.1391,0.0091477777777777,106466.95555555556,34213.066666666666,1783.7333333333331
995,oob,0.001,100,100,100000,0,4.5,3059.1,2.0,0.02425,0.02151,0.0016799999999999,7.9e-05,11336897.88,1102419.45,161948.16
995,oob,0.01,100,100,100,0,4.5,229.0,4.5,0.04117,0.02205,0.0186,0.000619,849195.0,82524.4,12125.5
995,oob,0.1,3,3,10,0,4.5,13.4,58.2,0.1651,0.0297599999999999,0.14253,0.008329,49679.72,4828.219999999999,709.52
1000,oob,0.001,100,100,100000,0,4.666666666666667,3080.0,2.0,0.0160222222222222,0.0112333333333333,0.0015444444444444,-4.777777777777778e-05,6485021.4,1394189.5,239507.4
1000,oob,0.01,100,100,100,0,4.666666666666667,231.11111111111111,4.222222222222222,0.0326666666666666,0.0113555555555555,0.0181888888888888,7.444444444444444e-05,486647.2222222223,104625.88888888888,17972.666666666668
1000,oob,0.1,3,3,10,0,4.666666666666667,13.555555555555555,56.77777777777778,0.1563111111111111,0.0189666666666666,0.1418333333333333,0.0076855555555555,28544.8,6135.911111111111,1054.1999999999998
1002,oob,0.001,100,100,100000,0,4.5,2880.9,2.0,0.1585,0.16052,0.00151,-2e-05,16123717.169999998,3265215.0300000003,380034.27
1002,oob,0.01,100,100,100,0,4.5,228.0,4.3,0.17477,0.16157,0.01778,0.00103,1275799.9,258562.6,30077.9
1002,oob,0.1,3,3,10,0,4.5,12.8,57.5,0.30118,0.17522,0.1441899999999999,0.0146799999999999,71650.9,14529.22,1688.5
1018,oob,0.001,100,100,100000,0,4.5,2821.5,2.0,0.101,0.09895,0.00147,1e-06,17760722.759999998,3941960.22,430594.56
1018,oob,0.01,100,100,100,0,4.5,228.0,4.7,0.11651,0.09956,0.01698,0.000611,1435429.3,318723.8,34799.3
1018,oob,0.1,3,3,10,0,4.5,12.4,58.2,0.24377,0.1107499999999999,0.14424,0.011801,78105.58,17351.56,1892.94
1019,oob,0.001,100,100,100000,0,4.777777777777778,2794.0,2.0,0.0127,0.0093666666666666,0.0015999999999999,0.0,16012525.1,2052931.1000000003,501224.9
1019,oob,0.01,100,100,100,0,4.777777777777778,230.0,4.333333333333333,0.0282888888888888,0.0094222222222222,0.0171888888888888,5.555555555555556e-05,1318492.888888889,169011.66666666666,41262.0
1019,oob,0.1,3,3,10,0,4.777777777777778,12.0,58.11111111111112,0.1596888888888888,0.0185333333333333,0.1485888888888888,0.0091666666666666,68790.93333333332,8818.0,2152.8
1020,oob,0.001,100,100,100000,0,4.555555555555555,3267.0,2.0,0.0409,0.0365444444444444,0.0018777777777777,1.999999999999999e-05,16575455.6,1220549.0,172650.5
1020,oob,0.01,100,100,100,0,4.555555555555555,241.11111111111111,4.777777777777778,0.0586333333333333,0.0361111111111111,0.0196111111111111,-0.0004133333333333,1223100.5555555555,90068.66666666667,12741.666666666666
1020,oob,0.1,3,3,10,0,4.555555555555555,13.77777777777778,58.77777777777778,0.1877555555555555,0.0499111111111111,0.1487333333333333,0.0133866666666666,69894.46666666666,5146.666666666667,728.1111111111111
1021,oob,0.001,100,100,100000,0,4.5,2772.0,2.0,0.04071,0.03618,0.0014399999999999,-2e-06,17486528.4,1422925.02,282616.29
1021,oob,0.01,100,100,100,0,4.5,228.0,4.5,0.05592,0.03665,0.0166499999999999,0.000468,1438251.6,117028.7,23246.9
1021,oob,0.1,3,3,10,0,4.5,13.2,59.0,0.17703,0.04423,0.13776,0.008048,83284.62,6775.58,1345.8200000000002
1036,oob,0.001,100,100,100000,0,4.888888888888889,3091.0,2.333333333333333,0.0208,0.0180999999999999,0.0015555555555555,2.666666666666667e-05,50068186.3,7104882.4,714278.3999999999
1036,oob,0.01,100,100,100,0,4.888888888888889,230.0,4.777777777777778,0.0371777777777777,0.0183222222222222,0.0179333333333333,0.0002488888888888,3726097.111111111,528862.0,53153.0
1036,oob,0.1,3,3,10,0,4.888888888888889,12.444444444444445,58.77777777777778,0.1668444444444444,0.0275777777777777,0.1476,0.0095044444444444,201648.9333333333,28623.8,2875.511111111111
1037,oob,0.001,100,100,100000,0,4.666666666666667,3102.0,2.0,0.2266555555555555,0.2171333333333333,0.0015111111111111,-5.8888888888888896e-05,10426516.1,1955547.0,283416.1
1037,oob,0.01,100,100,100,0,4.666666666666667,233.3333333333333,4.666666666666667,0.2435555555555555,0.2184888888888888,0.0184111111111111,0.0012966666666666,784457.0,147084.44444444444,21324.666666666668
1037,oob,0.1,3,3,10,0,4.666666666666667,12.0,58.66666666666666,0.3772111111111111,0.2379555555555555,0.1520666666666666,0.0207633333333333,40347.2,7564.666666666667,1096.6666666666667
1039,oob,0.001,100,100,100000,0,4.5,2781.9,2.0,0.05869,0.05375,0.00145,-1.5e-05,29159907.48,4952093.85,251689.68
1039,oob,0.01,100,100,100,0,4.5,228.0,4.2,0.07398,0.05399,0.0167399999999999,0.000225,2388415.9,405419.9,20629.9
1039,oob,0.1,3,3,10,0,4.5,13.0,57.0,0.19769,0.06266,0.14045,0.008895,136118.28,23121.16,1176.16
1040,oob,0.001,100,100,100000,0,4.5,3009.6,2.0,0.01646,0.01302,0.00153,5e-05,31955894.19,3948191.28,688614.3
1040,oob,0.01,100,100,100,0,4.5,230.0,4.8,0.03266,0.01325,0.01773,0.00028,2442045.7,301707.1,52624.0
1040,oob,0.1,3,3,10,0,4.5,12.4,59.0,0.16271,0.02232,0.14778,0.00935,131639.9,16264.179999999998,2837.16
1041,oob,0.001,100,100,100000,0,4.75,5482.125,2.125,0.2377625,0.2297125,0.0038125,1.5e-05,50567731.0875,4742247.2625,565437.2625
1041,oob,0.01,100,100,100,0,4.75,303.75,4.25,0.2697875,0.231825,0.0358375,0.0021275,2801874.875,262752.0,31332.625
1041,oob,0.1,3,3,10,0,4.75,14.0,56.625,0.44895,0.282425,0.215,0.0527275,129136.875,12109.475,1444.1
1042,oob,0.001,100,100,100000,0,4.222222222222222,3795.0,2.0,0.1248666666666666,0.1194888888888888,0.003,6.88888888888889e-05,32256639.8,3089802.1,283071.80000000005
1042,oob,0.01,100,100,100,0,4.222222222222222,264.44444444444446,4.333333333333333,0.1481111111111111,0.1207,0.0262444444444444,0.0012799999999999,2247926.888888889,215256.77777777772,19724.222222222223
1042,oob,0.1,3,3,10,0,4.222222222222222,14.0,58.333333333333336,0.2924111111111111,0.1479777777777778,0.1705444444444444,0.0285577777777777,119005.13333333332,11396.777777777776,1044.2444444444443
1049,oob,0.001,100,100,100000,0,4.0,3146.0,2.0,0.1313333333333333,0.1276111111111111,0.0019555555555555,9.666666666666668e-05,6583923.5,1083660.6,142847.09999999998
1049,oob,0.01,100,100,100,0,4.0,241.11111111111111,4.555555555555555,0.1490777777777777,0.1277111111111111,0.0197,0.0001966666666666,504387.0,83026.22222222222,10949.333333333334
1049,oob,0.1,3,3,10,0,4.0,12.88888888888889,58.77777777777778,0.2813666666666667,0.1437777777777777,0.1519888888888889,0.0162633333333333,26963.666666666668,4438.2,585.2444444444444
1050,oob,0.001,100,100,100000,0,4.222222222222222,2607.0,2.0,0.1516333333333333,0.1548111111111111,0.0015999999999999,-0.00022,6372620.1,918530.8,122076.9
1050,oob,0.01,100,100,100,0,4.222222222222222,230.0,4.444444444444445,0.1669666666666666,0.1563,0.0169333333333333,0.0012688888888888,562081.0,81039.0,10773.888888888889
1050,oob,0.1,3,3,10,0,4.222222222222222,12.88888888888889,57.66666666666666,0.2912666666666667,0.1700444444444444,0.1412333333333333,0.0150133333333333,31503.022222222226,4542.2444444444445,603.8444444444444
1053,oob,0.001,100,100,100000,0,4.5,2603.7,2.0,0.27316,0.2653999999999999,0.00152,0.000103,33405654.15,2443135.8600000003,505978.11
1053,oob,0.01,100,100,100,0,4.5,229.0,4.5,0.28844,0.26577,0.0168,0.000473,2937622.9,214832.5,44501.4
1053,oob,0.1,3,3,10,0,4.5,12.0,58.1,0.41713,0.28629,0.1454899999999999,0.020993,153933.6,11257.32,2331.84
1059,oob,0.001,100,100,100000,0,4.5,3158.1,2.0,0.16571,0.12471,0.000396,-6.800000000000001e-05,3533806.9799999995,826024.3200000001,78536.7
1059,oob,0.01,100,100,100,0,4.5,214.0,4.8,0.17639,0.12703,0.0110759999999999,0.0022519999999999,239825.7,56014.7,5328.9
1059,oob,0.1,3,3,10,0,4.5,13.2,58.5,0.28013,0.12609,0.114816,0.001312,14788.98,3454.0799999999995,328.6
1067,oob,0.001,100,100,100000,0,4.5,2455.2,2.0,0.20729,0.20971,0.00115,-6.900000000000001e-05,5721649.5600000005,914166.0,134014.32
1067,oob,0.01,100,100,100,0,4.5,221.0,4.8,0.22135,0.21046,0.01521,0.000681,515017.3,82280.0,12062.7
1067,oob,0.1,3,3,10,0,4.5,12.8,57.5,0.34126,0.22391,0.13512,0.014131,29826.42,4765.74,698.6600000000001
1068,oob,0.001,100,100,100000,0,4.444444444444445,2849.0,2.0,0.1060888888888888,0.1018333333333333,0.0013111111111111,0.0001488888888888,5018830.300000001,891983.3999999999,114650.8
1068,oob,0.01,100,100,100,0,4.444444444444445,224.44444444444449,4.666666666666667,0.1216333333333333,0.1024111111111111,0.0168555555555555,0.0007266666666666,395199.5555555556,70233.0,9028.111111111111
1068,oob,0.1,3,3,10,0,4.444444444444445,12.444444444444445,59.0,0.2506888888888889,0.1133333333333333,0.1459111111111111,0.0116488888888888,21904.288888888885,3892.8888888888887,500.4222222222222
1069,oob,0.001,100,100,100000,0,4.5,2702.7,2.0,0.01146,0.00864,0.00139,0.0,7821902.88,1460282.67,279633.42000000004
1069,oob,0.01,100,100,100,0,4.5,221.0,4.7,0.0265299999999999,0.00866,0.01646,2e-05,639836.5,119465.4,22862.4
1069,oob,0.1,3,3,10,0,4.5,14.0,58.6,0.1408299999999999,0.0133899999999999,0.13076,0.00475,40534.9,7568.4,1448.3
1111,oob,0.001,100,100,100000,0,4.222222222222222,2684.0,2.0,0.0376555555555555,0.0332666666666666,0.0012888888888888,1.1111111111111112e-05,598730104.5,41610940.8,2024238.7
1111,oob,0.01,100,100,100,0,4.222222222222222,220.0,4.666666666666667,0.0524333333333333,0.0333555555555555,0.0160666666666666,0.0001,49095896.66666666,3420286.222222222,165943.55555555556
1111,oob,0.1,3,3,10,0,4.222222222222222,12.0,57.333333333333336,0.1805888888888888,0.0404555555555555,0.1442222222222222,0.0072,2677958.0,186561.06666666668,9051.466666666667
1116,oob,0.001,100,100,100000,0,4.5,3148.2,2.0,0.02697,0.02241,0.0018599999999999,2.8e-05,55467563.58,3497652.18,376099.02
1116,oob,0.01,100,100,100,0,4.5,235.0,4.6,0.0446299999999999,0.02293,0.01952,0.000548,4140481.2,261145.3,28071.8
1116,oob,0.1,3,3,10,0,4.5,13.6,57.5,0.17064,0.03492,0.14553,0.0125379999999999,239663.7,15124.6,1624.8
1119,oob,0.001,100,100,100000,0,4.888888888888889,2728.0,2.0,0.2062888888888888,0.2056666666666666,0.0014111111111111,6e-05,59639214.8,10545091.7,1435041.2999999998
1119,oob,0.01,100,100,100,0,4.888888888888889,230.0,4.444444444444445,0.2215888888888889,0.2063111111111111,0.0167111111111111,0.0007044444444444,5028221.666666667,889200.4444444445,120946.77777777778
1119,oob,0.1,3,3,10,0,4.888888888888889,12.22222222222222,58.22222222222222,0.3506333333333333,0.2221888888888888,0.1457555555555555,0.0165822222222222,267177.4666666666,47261.86666666667,6424.511111111111
1120,oob,0.001,100,100,100000,0,4.888888888888889,3201.0,2.0,0.1832333333333333,0.1797888888888889,0.0017444444444444,3.6666666666666666e-05,127525707.1,4032590.1,946129.8000000002
1120,oob,0.01,100,100,100,0,4.888888888888889,238.88888888888889,4.333333333333333,0.2010777777777778,0.1808888888888889,0.0195888888888888,0.0011366666666666,9518047.888888888,300970.44444444444,70614.11111111111
1120,oob,0.1,3,3,10,0,4.888888888888889,12.88888888888889,57.888888888888886,0.3331,0.2010222222222222,0.1516111111111111,0.0212699999999999,513343.1555555556,16236.2,3808.711111111111
1128,oob,0.001,100,100,100000,0,4.5,3633.3,2.0,0.06934,0.07844,0.0021999999999999,9.9e-05,274761957.69,32969945.25,232432.2
1128,oob,0.01,100,100,100,0,4.5,248.0,4.2,0.0895,0.0786699999999999,0.0223599999999999,0.000329,18755186.5,2243395.7,15866.4
1128,oob,0.1,3,3,10,0,4.5,13.4,56.5,0.22524,0.0975,0.1581,0.019159,1010910.58,120110.12,857.22
1130,oob,0.001,100,100,100000,0,4.875,3081.375,2.0,0.0414999999999999,0.0418375,0.002025,0.0001325,255188353.6125,31913583.075000003,195218.1
1130,oob,0.01,100,100,100,0,4.875,238.75,4.375,0.0590375,0.0427125,0.0195625,0.0010075,19826375.25,2495352.0,15125.875
1130,oob,0.1,3,3,10,0,4.875,12.25,58.375,0.1925375,0.0596875,0.1530625,0.0179825,1015626.525,127177.5,776.35
1134,oob,0.001,100,100,100000,0,4.5,3059.1,2.0,0.03455,0.0299499999999999,0.00179,4.7e-05,188974428.39,23357184.84,187429.77
1134,oob,0.01,100,100,100,0,4.5,233.0,4.8,0.05169,0.03069,0.01893,0.000787,14396857.3,1778595.6,14268.4
1134,oob,0.1,3,3,10,0,4.5,13.0,59.2,0.17836,0.0421,0.1456,0.012197,803925.48,99283.22,796.6800000000001
1138,oob,0.001,100,100,100000,0,4.5,3019.5,2.0,0.09691,0.10055,0.00179,-6.9e-05,259007867.91,25592886.99,191157.12
1138,oob,0.01,100,100,100,0,4.5,236.0,4.6,0.1137,0.10076,0.01858,0.0001409999999999,20262069.8,2015844.9,14942.5
1138,oob,0.1,3,3,10,0,4.5,12.4,59.5,0.2454899999999999,0.1154299999999999,0.15037,0.014811,1065293.94,105785.38,785.62
1139,oob,0.001,100,100,100000,0,4.5,2663.1,2.0,0.0738399999999999,0.0786,0.00182,9.1e-05,207555079.05,22530660.57,167829.75
1139,oob,0.01,100,100,100,0,4.5,232.0,4.5,0.08958,0.07881,0.01756,0.000301,18076394.3,1959183.6,14618.2
1139,oob,0.1,3,3,10,0,4.5,12.8,58.0,0.21621,0.09103,0.1441899999999999,0.012521,997775.54,108945.96,806.22
1142,oob,0.001,100,100,100000,0,4.5,2890.8,2.0,0.06364,0.05958,0.00158,2.3e-05,210301641.0,24413246.55,180764.1
1142,oob,0.01,100,100,100,0,4.5,227.0,4.6,0.07978,0.05944,0.01772,-0.000117,16538803.6,1919335.4,14196.2
1142,oob,0.1,3,3,10,0,4.5,12.4,58.4,0.2064,0.0733999999999999,0.14434,0.013843,903799.0,104655.0,775.62
1146,oob,0.001,100,100,100000,0,4.0,2796.75,2.0,0.010475,0.0065375,0.0015,1.25e-05,107455726.125,22546234.0125,160063.2
1146,oob,0.01,100,100,100,0,4.0,225.0,5.0,0.0258625,0.0067125,0.0168875,0.0001875,8677587.125,1827292.25,12871.625
1146,oob,0.1,3,3,10,0,4.0,12.25,60.0,0.1509375,0.013675,0.1419625,0.00715,472360.175,99500.45,700.9
1161,oob,0.001,100,100,100000,0,4.5,3326.4,2.0,0.06171,0.0644,0.0018699999999999,8.099999999999999e-05,268555005.18,31774737.06,213603.39
1161,oob,0.01,100,100,100,0,4.5,239.0,4.2,0.07987,0.0649599999999999,0.02003,0.000641,19312868.3,2285742.2,15344.9
1161,oob,0.1,3,3,10,0,4.5,13.2,56.9,0.21053,0.08283,0.15069,0.018511,1067335.0,126401.28,847.3399999999999
1166,oob,0.001,100,100,100000,0,4.5,3247.2,2.2,0.1113599999999999,0.11346,0.00188,3.5e-05,280701872.55,31459364.640000004,205722.99
1166,oob,0.01,100,100,100,0,4.5,242.0,4.6,0.12941,0.11384,0.01993,0.000415,20961984.1,2363696.9,15328.4
1166,oob,0.1,3,3,10,0,4.5,13.4,59.4,0.26302,0.13043,0.15354,0.017005,1160392.3,130837.36000000002,848.26
1216,oob,0.001,100,100,100000,0,4.5,2643.3,2.0,0.09276,0.09019,0.0013,2e-05,9043119099.63,405555534.45,60267467.7
1216,oob,0.01,100,100,100,0,4.5,220.0,4.8,0.10756,0.09046,0.0161,0.00029,752591474.8,33768325.8,5016495.0
1216,oob,0.1,3,3,10,0,4.5,12.0,56.8,0.2352399999999999,0.09994,0.14378,0.00977,41050444.08,1841908.68,273627.0
1242,oob,0.001,100,100,100000,0,4.5,3247.2,2.0,0.20895,0.20451,0.00188,6.900000000000001e-05,3398947198.02,31347665.910000004,4598859.87
1242,oob,0.01,100,100,100,0,4.5,240.0,4.3,0.22755,0.20561,0.02048,0.001169,251172460.8,2316129.6,339895.2
1242,oob,0.1,3,3,10,0,4.5,13.6,57.6,0.35743,0.22608,0.15036,0.021639,14237535.36,131290.88,19260.8
1457,oob,0.001,100,100,100000,0,5.0,4543.0,2.0,0.7527111111111111,0.7475222222222223,0.0035555555555555,0.00025,118910172.7,31047529.700000003,603447.9
1457,oob,0.01,100,100,100,0,5.0,294.44444444444446,4.333333333333333,0.7805555555555556,0.7495666666666667,0.0314,0.0022944444444444,7705319.222222222,2013012.888888889,39142.66666666666
1457,oob,0.1,3,3,10,0,5.0,14.0,63.66666666666666,0.9474555555555556,0.8134888888888888,0.1983,0.0662166666666666,365995.0,95626.3777777778,1862.155555555556
1461,oob,0.001,100,100,100000,0,4.5,2960.1,2.0,0.12962,0.12622,0.00148,3.5e-05,88521324.21000001,10687148.01,1963105.65
1461,oob,0.01,100,100,100,0,4.5,230.0,4.7,0.1458499999999999,0.12666,0.01771,0.000475,6878945.8,830175.8,152540.6
1461,oob,0.1,3,3,10,0,4.5,12.6,57.4,0.27492,0.14146,0.14678,0.015275,376840.32,45482.4,8356.56
1464,oob,0.001,100,100,100000,0,4.0,2728.0,2.0,0.3683,0.3726888888888889,-0.0001444444444444,0.0003577777777777,3618122.2,814407.0,95658.2
1464,oob,0.01,100,100,100,0,4.0,195.5555555555556,5.0,0.3768,0.3742777777777777,0.0083555555555555,0.0019466666666666,259257.11111111112,58334.55555555556,6850.666666666667
1464,oob,0.1,3,3,10,0,4.0,11.555555555555555,58.0,0.4786111111111111,0.3913666666666666,0.1101666666666666,0.0190355555555555,15314.088888888888,3446.422222222222,404.6444444444445
1468,oob,0.001,100,100,100000,0,4.5,3771.9,2.0,0.15042,0.14736,0.00306,-3.799999999999999e-05,8975070.72,1767357.9,181035.36
1468,oob,0.01,100,100,100,0,4.5,266.0,4.2,0.17334,0.14842,0.02598,0.001022,632859.5,124596.8,12763.8
1468,oob,0.1,3,3,10,0,4.5,14.2,57.1,0.32212,0.17615,0.17476,0.028752,33783.04,6651.719999999999,681.3199999999999
1475,oob,0.001,100,100,100000,0,4.5,2574.0,2.0,0.51844,0.51405,0.00151,8.999999999999999e-05,33887021.85,1915038.18,358896.78
1475,oob,0.01,100,100,100,0,4.5,229.0,4.5,0.53425,0.5146900000000001,0.01732,0.00073,3013861.5,170009.7,31933.2
1475,oob,0.1,3,3,10,0,4.5,12.2,57.7,0.66269,0.5454600000000001,0.14576,0.0315,160553.66,9051.56,1701.34
1485,oob,0.001,100,100,100000,0,4.5,3405.6,2.0,0.42079,0.41462,0.00231,0.000278,59722617.24,2472102.27,211316.49
1485,oob,0.01,100,100,100,0,4.5,256.0,4.5,0.44025,0.41486,0.02177,0.000518,4489281.2,185451.0,15882.5
1485,oob,0.1,3,3,10,0,4.5,13.4,57.0,0.57735,0.44164,0.15887,0.027298,234977.4,9703.6,831.4200000000001
1486,oob,0.001,100,100,100000,0,4.5,3019.5,2.0,0.0528799999999999,0.04943,0.00158,0.0,108447091.83,12158099.91,1587829.3199999998
1486,oob,0.01,100,100,100,0,4.5,230.0,4.5,0.06954,0.04979,0.01824,0.0003599999999999,8261301.0,925669.5,120943.2
1486,oob,0.1,3,3,10,0,4.5,13.6,57.8,0.19254,0.06011,0.14124,0.01068,488534.38,54766.22,7151.639999999999
1487,oob,0.001,100,100,100000,0,5.0,2849.0,2.0,0.0878222222222222,0.088,0.0015888888888888,8.888888888888888e-06,14006484.8,1157729.1,173047.59999999998
1487,oob,0.01,100,100,100,0,5.0,231.11111111111111,4.777777777777778,0.1037666666666666,0.0885555555555555,0.0175333333333333,0.0005644444444444,1137342.0,93908.77777777778,14038.555555555557
1487,oob,0.1,3,3,10,0,5.0,13.77777777777778,59.0,0.2245444444444444,0.0992555555555555,0.1383111111111111,0.0112644444444444,67822.86666666667,5598.866666666667,836.911111111111
1489,oob,0.001,100,100,100000,0,4.5,3247.2,2.0,0.1440799999999999,0.14132,0.00188,-3.3e-05,17861375.07,1617748.11,327713.76
1489,oob,0.01,100,100,100,0,4.5,239.0,4.3,0.16285,0.14229,0.02065,0.000937,1314688.1,119096.5,24125.8
1489,oob,0.1,3,3,10,0,4.5,13.4,57.8,0.29362,0.16257,0.15142,0.021217,73710.2,6678.160000000001,1352.7
1494,oob,0.001,100,100,100000,0,4.5,2920.5,2.0,0.19476,0.19133,0.00259,8.8e-05,5548532.220000001,938378.43,115291.44000000002
1494,oob,0.01,100,100,100,0,4.5,251.0,4.2,0.21317,0.19318,0.0209999999999999,0.001938,477056.0,80568.9,9906.6
1494,oob,0.1,3,3,10,0,4.5,12.8,57.5,0.35817,0.21667,0.1659999999999999,0.025428,24328.08,4108.32,505.14
1501,oob,0.001,100,100,100000,0,4.111111111111111,5049.0,2.0,0.2347555555555555,0.2214111111111111,0.0041555555555555,0.0003022222222222,12874946.7,2146711.6,302816.8
1501,oob,0.01,100,100,100,0,4.111111111111111,300.0,4.444444444444445,0.2661,0.2242333333333333,0.0355,0.0031244444444444,765041.7777777778,127488.11111111112,17991.88888888889
1501,oob,0.1,3,3,10,0,4.111111111111111,14.22222222222222,57.22222222222222,0.4372777777777778,0.2759,0.2066777777777778,0.0547911111111111,36269.64444444444,6043.666666666667,852.9555555555556
1515,oob,0.001,100,100,100000,0,4.5,5138.1,2.0,0.32028,0.30602,0.0046,8.499999999999999e-05,12459173.76,2488173.93,213666.75
1515,oob,0.01,100,100,100,0,4.5,309.0,4.4,0.35385,0.30985,0.0381699999999999,0.003915,749315.1,149634.1,12845.4
1515,oob,0.1,3,3,10,0,4.5,14.0,58.2,0.54235,0.37162,0.22667,0.065685,33947.0,6779.280000000001,581.98
1569,oob,0.001,100,100,100000,0,5.0,3960.0,2.0,0.3933999999999999,0.3858666666666666,0.0029888888888888,0.0002166666666666,3704752515.2,498300800.8,142485077.9
1569,oob,0.01,100,100,100,0,5.0,276.6666666666667,4.444444444444445,0.4175222222222222,0.3877333333333334,0.0271111111111111,0.0020833333333333,258963732.44444445,34815186.44444445,9901970.0
1569,oob,0.1,3,3,10,0,5.0,14.0,57.0,0.5700777777777778,0.4359222222222222,0.1796666666666666,0.0502722222222222,13108006.48888889,1761487.4666666666,500620.7111111112
1590,oob,0.001,100,100,100000,0,4.5,2752.2,2.0,0.20561,0.20451,0.00132,8e-05,96234837.93,16968435.66,2016872.55
1590,oob,0.01,100,100,100,0,4.5,229.0,4.7,0.22068,0.20516,0.01639,0.00073,8009879.7,1411638.5,167808.3
