openmlid,target_type,epsilon,w_min,delta,c,bootstrap_repeats,seed,num_trees,reasoning_time_per_tree_in_ns,score_oob,score_val,gap_oob,gap_val,time_train,time_pred,time_score
196,val,0.01,10,10,100,0,4.5,29.7,18.2,0.0288499,0.0151271,0.015448,0.0009429999999999,43278.75,2213.46,1602.09
196,val,0.1,2,2,10,0,4.5,3.8,136.7,0.0743851,0.0278461999999999,0.060984,0.013659,5537.49,283.55,205.35
201,val,0.001,100,100,1000,0,4.5,169.0,8.0,0.0079957,0.0022064,0.005573,4.6e-05,5357432.1,60789.5,20149.6
201,val,0.01,10,10,100,0,4.5,27.0,18.9,0.0237571,0.0026661999999999,0.021334,0.000507,855969.6599999999,9711.9,3220.02
201,val,0.1,2,2,10,0,4.5,4.0,134.3,0.0806486999999999,0.0134593,0.0782259999999999,0.0113,126810.32,1438.8,477.04
204,val,0.001,100,100,1000,0,4.5,575.0,5.5,1.0551,1.0488300000000002,0.00922,0.0016359999999999,856252.7,416312.2,19362.2
204,val,0.01,10,10,100,0,4.5,75.6,12.4,1.0927099999999998,1.05972,0.04683,0.0125259999999999,112765.41,54802.89,2553.03
204,val,0.1,2,2,10,0,4.5,7.3,115.6,1.239,1.13389,0.19312,0.086696,10883.55,5290.629999999999,246.35
210,val,0.001,100,100,1000,0,4.5,189.0,6.4,0.0191865,0.0127728999999999,0.0076619999999999,0.000166,194207.1,12627.2,9703.1
210,val,0.01,10,10,100,0,4.5,29.7,18.3,0.0392415,0.0133484,0.027719,0.000741,30520.620000000003,1986.93,1528.29
210,val,0.1,2,2,10,0,4.5,3.7,137.5,0.1236035,0.0254691,0.112079,0.012862,3797.24,247.1,190.1
216,val,0.001,100,100,1000,0,4.5,143.0,7.2,0.0032002,0.0021017,0.001034,3.2000000000000005e-05,8629593.5,95744.5,24089.9
216,val,0.01,10,10,100,0,4.5,18.0,19.2,0.0066888,0.0024176,0.004524,0.000348,1086348.24,12051.18,3031.56
216,val,0.1,2,2,10,0,4.5,2.0,159.1,0.0199142,0.0071403,0.017748,0.00507,120705.36000000002,1339.02,336.84000000000003
227,val,0.001,100,100,1000,0,4.5,185.0,8.0,0.0152824,0.0026117,0.01231,5e-05,5999170.8,56770.8,19975.2
227,val,0.01,10,10,100,0,4.5,36.0,17.0,0.0440786,0.0031605,0.041107,0.0005989999999999,1167424.2,11046.96,3886.56
227,val,0.1,2,2,10,0,4.5,5.0,133.0,0.1647602,0.0203747,0.161787,0.017814,162142.25,1534.3,539.8
231,val,0.001,100,100,1000,0,4.5,560.0,4.5,0.1405459,0.1321762,0.003364,1.100000000000004e-05,673185.9,39007.3,29438.2
231,val,0.01,10,10,100,0,4.5,53.1,15.6,0.1601834999999999,0.1324913,0.023002,0.000326,64092.87,3704.85,2801.34
231,val,0.1,2,2,10,0,4.5,3.3,135.8,0.2561109,0.1610984,0.118931,0.0289329999999999,3985.74,230.54,174.32
287,val,0.001,100,100,1000,0,4.5,179.0,7.9,0.0154434,0.0102968,0.005005,6.5e-05,3573559.4,40438.9,15232.1
287,val,0.01,10,10,100,0,4.5,27.0,18.8,0.0305108999999999,0.0109256,0.020071,0.0006929999999999,539117.1,6099.57,2302.02
287,val,0.1,2,2,10,0,4.5,4.0,135.2,0.0839582,0.0213002,0.073518,0.0110689999999999,79869.2,903.64,341.04
308,val,0.001,100,100,1000,0,4.5,189.0,8.3,0.0144228999999999,0.0076291,0.006665,4.9e-05,19284853.0,67901.7,20271.8
308,val,0.01,10,10,100,0,4.5,27.0,18.2,0.0351773,0.0082966,0.0274179999999999,0.000714,2754264.6,9699.48,2889.54
308,val,0.1,2,2,10,0,4.5,4.0,134.2,0.1079827,0.0221333,0.100224,0.014553,408039.2,1436.96,428.08
315,val,0.001,100,100,1000,0,4.5,208.0,7.8,0.0215075999999999,0.0195195,0.002543,8.7e-05,13997176.0,130876.3,14401.7
315,val,0.01,10,10,100,0,4.5,26.1,18.4,0.0293824,0.0202944,0.010418,0.000861,1755190.53,16450.29,1802.43
315,val,0.1,2,2,10,0,4.5,2.9,146.5,0.0616118,0.0304724999999999,0.042647,0.011037,195089.87,1826.24,200.22
344,val,0.001,100,100,1000,0,4.5,150.0,7.1,0.008139,2.26e-05,0.0078839999999999,1.7e-05,20669710.5,267786.0,45513.0
344,val,0.01,10,10,100,0,4.5,27.0,18.0,0.0283223999999999,0.0004441999999999,0.028069,0.000437,3720547.8900000006,48201.48,8192.34
344,val,0.1,2,2,10,0,4.5,4.0,134.8,0.1044205,0.0136619,0.104166,0.013652,551192.28,7140.960000000001,1213.6799999999998
405,val,0.001,100,100,1000,0,4.5,232.0,8.3,0.0312232,0.0244938,0.006101,0.000183,54071645.5,76677.6,19318.8
405,val,0.01,10,10,100,0,4.5,32.4,17.6,0.0491014,0.0256579,0.0239799999999999,0.0013469999999999,7557274.529999999,10718.37,2704.1400000000003
405,val,0.1,2,2,10,0,4.5,4.0,134.9,0.1183635,0.0408271,0.093242,0.0165169999999999,932898.2,1322.76,333.76
416,val,0.001,100,100,1000,0,4.5,260.0,9.0,0.0430858,0.0391589,0.0038699999999999,0.000218,37630639.0,197960.1,29421.7
416,val,0.01,10,10,100,0,4.5,28.8,18.1,0.0577540999999999,0.040253,0.018537,0.001311,4174997.31,21934.35,3256.65
416,val,0.1,2,2,10,0,4.5,3.7,137.5,0.1112964,0.0532647,0.072079,0.014322,535963.3200000001,2818.94,416.88
422,val,0.001,100,100,1000,0,4.5,193.0,7.6,0.0449002,0.0403132,0.004501,0.000141,194555848.1,152452.3,22100.7
422,val,0.01,10,10,100,0,4.5,28.8,18.1,0.0587535,0.0413441,0.018352,0.001171,29029255.110000003,22708.53,3269.25
422,val,0.1,2,2,10,0,4.5,3.7,138.1,0.1124223999999999,0.0538354,0.072022,0.0136619999999999,3731924.16,2919.94,422.81000000000006
482,val,0.001,100,100,1000,0,4.5,134.0,6.3,0.0020848,0.0015813,0.00028,4.5e-05,204668.7,10336.3,7274.5
482,val,0.01,10,10,100,0,4.5,18.0,18.9,0.002858,0.0016014,0.001055,6.6e-05,27521.46,1390.5,979.92
482,val,0.1,2,2,10,0,4.5,2.0,160.8,0.0064544,0.0023761,0.004649,0.000842,3057.94,154.5,108.88
503,val,0.001,100,100,1000,0,4.5,184.0,8.2,0.0138138,0.008961,0.004562,7.2e-05,5289998.4,51454.9,17166.0
503,val,0.01,10,10,100,0,4.5,27.0,18.1,0.0274536999999999,0.0095685,0.018202,0.000678,776211.39,7551.089999999999,2518.56
503,val,0.1,2,2,10,0,4.5,3.5,139.4,0.0804607,0.0212996999999999,0.07121,0.01241,100621.2,978.55,326.6
505,val,0.001,100,100,1000,0,4.5,175.0,8.1,0.0082669,0.0017393,0.006637,4.4e-05,684010.5,13367.5,9380.4
505,val,0.01,10,10,100,0,4.5,27.0,18.4,0.0278148999999999,0.0023117,0.026185,0.000615,105537.33,2061.18,1447.74
505,val,0.1,2,2,10,0,4.5,4.0,135.3,0.098579,0.0135391,0.096949,0.011841,15635.16,305.36,214.48
507,val,0.001,100,100,1000,0,4.5,207.0,7.8,0.0314547,0.0250585,0.006251,0.00017,1410973.3,32318.3,15120.5
507,val,0.01,10,10,100,0,4.5,31.5,17.8,0.0499653,0.0259375,0.024762,0.001047,214840.98,4918.68,2313.0
507,val,0.1,2,2,10,0,4.5,4.0,134.3,0.1254888,0.0424344,0.100285,0.0175449999999999,27280.32,624.8399999999999,293.68
509,val,0.001,100,100,1000,0,4.5,188.0,7.0,0.0386575,0.0202869,0.0161019999999999,-4.8e-05,282081.4,13736.4,10075.5
509,val,0.01,10,10,100,0,4.5,33.3,17.8,0.0791563,0.0209531,0.0565979999999999,0.000619,49937.4,2433.78,1783.89
509,val,0.1,2,2,10,0,4.5,5.1,128.8,0.2243502,0.040532,0.2017939999999999,0.020198,7649.19,372.88,273.48
511,val,0.001,100,100,1000,0,4.5,221.0,7.7,0.0230232,0.0197716,0.002767,-0.00012,374742.8,16298.6,12001.9
511,val,0.01,10,10,100,0,4.5,25.2,18.8,0.036921,0.0197243,0.016663,-0.000166,42621.57,1851.75,1362.87
511,val,0.1,2,2,10,0,4.5,3.1,142.3,0.0836532,0.0288874,0.063399,0.008995,5251.45,228.14,167.95
512,val,0.001,100,100,1000,0,4.5,164.0,7.3,0.0337347,0.0225843999999999,0.010529,1e-05,182229.0,14300.2,10138.1
512,val,0.01,10,10,100,0,4.5,27.0,18.7,0.0621952999999999,0.0232085,0.03899,0.000634,29989.98,2356.02,1669.14
512,val,0.1,2,2,10,0,4.5,4.8,133.7,0.1541177,0.0365579,0.130913,0.013984,5331.65,418.78,296.62
531,val,0.001,100,100,1000,0,4.5,189.0,7.4,0.0157567,0.009975,0.006219,6.1000000000000005e-05,391041.2,14867.8,10296.3
531,val,0.01,10,10,100,0,4.5,28.8,18.0,0.0334814,0.0107491,0.023944,0.000837,59570.91,2265.93,1569.42
531,val,0.1,2,2,10,0,4.5,4.0,134.3,0.1004753,0.023679,0.09094,0.013767,8273.960000000001,314.48,217.8
536,val,0.001,100,100,1000,0,4.5,128.0,6.2,0.0009514999999999,0.0003865,0.000307,3.0000000000000005e-06,207340.9,10012.6,6938.6
536,val,0.01,10,10,100,0,4.5,18.0,19.0,0.0018236,0.0005756,0.001181,0.000194,29115.0,1409.4,977.4
536,val,0.1,2,2,10,0,4.5,2.0,160.7,0.0045259,0.0015620999999999,0.003881,0.00118,3235.0,156.6,108.6
541,val,0.001,100,100,1000,0,4.5,179.0,8.0,0.0094403,0.0061689,0.002763,1.2999999999999996e-05,445732.7,17691.5,10627.3
541,val,0.01,10,10,100,0,4.5,25.2,18.5,0.018078,0.0066787,0.011399,0.000522,62775.0,2490.66,1496.34
541,val,0.1,2,2,10,0,4.5,3.0,145.5,0.0528402,0.0150444,0.046164,0.00889,7471.92,296.4,178.11
546,val,0.001,100,100,1000,0,4.5,214.0,7.9,0.0255166,0.020785,0.005199,0.000156,325374.9,17100.3,11926.3
546,val,0.01,10,10,100,0,4.5,30.6,17.9,0.0413771,0.0216925,0.021058,0.001063,46583.82,2448.9,1706.58
546,val,0.1,2,2,10,0,4.5,4.0,132.9,0.1036748999999999,0.035252,0.083357,0.014623,6087.4800000000005,319.96,222.96
547,val,0.001,100,100,1000,0,4.5,241.0,6.6,0.0395582,0.0347318999999999,0.006036,0.000214,401425.9,18761.6,13058.1
547,val,0.01,10,10,100,0,4.5,29.7,17.8,0.0595157,0.0357242,0.025994,0.001206,49490.37,2312.82,1609.02
547,val,0.1,2,2,10,0,4.5,4.0,133.1,0.1306887,0.0495431999999999,0.097165,0.0150269999999999,6663.13,311.53000000000003,216.58
549,val,0.001,100,100,1000,0,4.5,218.0,6.3,0.0398484,0.0358570999999999,0.003574,0.000255,352736.1,17827.0,12271.0
549,val,0.01,10,10,100,0,4.5,28.8,18.2,0.0532271,0.0374902,0.016951,0.001889,46618.83,2360.07,1627.65
549,val,0.1,2,2,10,0,4.5,3.2,143.0,0.1087542,0.0520671,0.072479,0.016465,5179.6,262.09000000000003,180.57
550,val,0.001,100,100,1000,0,4.5,154.0,6.7,0.0326756,0.0336736,0.001006,0.000224,597865.1,19284.8,10123.8
550,val,0.01,10,10,100,0,4.5,20.7,19.1,0.036634,0.0342629,0.004965,0.0008139999999999,80297.81999999999,2591.55,1362.24
550,val,0.1,2,2,10,0,4.5,2.0,163.0,0.0513683,0.0399196,0.019701,0.00647,7771.0,250.64,131.52
558,val,0.001,100,100,1000,0,4.5,290.0,9.4,0.0516871,0.0477599,0.004442,0.000206,28524167.6,100472.7,34217.1
558,val,0.01,10,10,100,0,4.5,35.1,17.2,0.0669788,0.0493751,0.019731,0.00182,3453407.19,12160.44,4140.54
558,val,0.1,2,2,10,0,4.5,4.0,133.0,0.1262395,0.0648813,0.078991,0.017325,393537.52,1386.16,473.44
560,val,0.001,100,100,1000,0,4.5,167.0,7.6,0.0101749,0.0011505999999999,0.008238,1.9e-05,237149.5,11821.9,8780.0
560,val,0.01,10,10,100,0,4.5,27.0,18.3,0.0331865,0.0015425999999999,0.031249,0.000413,38352.96,1911.33,1418.58
560,val,0.1,2,2,10,0,4.5,4.0,135.7,0.1157442,0.0147080999999999,0.1138079999999999,0.013578,5681.92,283.16,210.16
564,val,0.001,100,100,1000,0,4.5,184.0,8.1,0.0108025,0.0040453,0.0065299999999999,6.8e-05,33694589.9,352394.0,55225.3
564,val,0.01,10,10,100,0,4.5,27.0,18.3,0.0306964,0.0047402,0.026422,0.000763,4944067.74,51708.51,8106.75
564,val,0.1,2,2,10,0,4.5,4.0,134.4,0.1003865,0.0180617,0.096112,0.014082,732454.48,7660.519999999999,1201.0
574,val,0.001,100,100,1000,0,4.5,188.0,8.4,0.0131189,0.0113785999999999,0.001614,0.000106,32038967.3,189019.4,39473.9
574,val,0.01,10,10,100,0,4.5,25.2,18.5,0.0181035,0.011955,0.006597,0.000682,4294273.68,25332.57,5309.1900000000005
574,val,0.1,2,2,10,0,4.5,2.0,163.1,0.041204,0.0207513,0.0297009999999999,0.009478,340855.86,2010.38,418.2600000000001
673,val,0.001,100,100,1000,0,4.5,338.0,5.7,0.0930646,0.0876946,0.003714,0.000584,549679.4,25107.9,18338.0
673,val,0.01,10,10,100,0,4.5,37.8,17.1,0.1110217999999999,0.0883149,0.02167,0.0012029999999999,61421.130000000005,2805.3900000000003,2048.13
673,val,0.1,2,2,10,0,4.5,4.1,133.6,0.1825825,0.1061509,0.093232,0.019039,6660.289999999999,303.97,221.7
3050,val,0.001,100,100,1000,0,4.5,234.0,8.2,0.0288235,0.0225736,0.005333,9.5e-05,78576886.4,212162.0,22901.3
3050,val,0.01,10,10,100,0,4.5,31.5,17.8,0.0464016,0.0236622,0.022909,0.0011849999999999,10580525.46,28514.79,3065.2200000000003
3050,val,0.1,2,2,10,0,4.5,4.0,132.7,0.1143229,0.0379361,0.090832,0.0154569999999999,1341191.76,3628.56,390.08
3277,val,0.001,100,100,1000,0,4.5,233.0,8.2,0.0396518,0.0344359,0.005706,0.000265,81704298.7,208377.2,21122.1
3277,val,0.01,10,10,100,0,4.5,32.4,17.7,0.0584009,0.0357195,0.024454,0.001549,11352444.39,28904.49,2923.92
3277,val,0.1,2,2,10,0,4.5,4.0,134.7,0.1330191,0.0518976,0.099073,0.017727,1402920.08,3568.88,360.2
4549,val,0.001,100,100,1000,0,4.5,110.0,5.1,0.0009029999999999,0.0005396999999999,0.000337,9e-06,1932009512.4,7804002.8,398944.7
4549,val,0.01,10,10,100,0,4.5,18.0,19.3,0.001895,0.0005947,0.001328,6.1e-05,316147011.12,1277018.64,65281.86
4549,val,0.1,2,2,10,0,4.5,2.0,163.9,0.0060332,0.0019486,0.005467,0.001414,35127445.68,141890.96000000002,7253.539999999999
41021,val,0.001,100,100,1000,0,4.5,230.0,8.5,0.0334527,0.0020912,0.030715,4.5e-05,1038643.4,25614.6,13931.5
41021,val,0.01,10,10,100,0,4.5,44.1,14.9,0.1066646999999999,0.0030315,0.103926,0.000985,199151.64,4911.030000000001,2669.94
41021,val,0.1,2,2,10,0,4.5,7.0,113.9,0.3921166,0.0303888,0.389378,0.028342,31609.480000000003,779.52,423.78
41540,val,0.001,100,100,1000,0,4.5,166.0,7.9,0.0385359,0.0314934,0.00703,4e-05,35409460.2,1411997.5,182218.5
41540,val,0.01,10,10,100,0,4.5,27.0,18.2,0.0594305,0.0320165,0.027922,0.0005629999999999,5759425.35,229662.27,29599.56
41540,val,0.1,2,2,10,0,4.5,4.0,135.4,0.1364824,0.0454590999999999,0.104975,0.014005,853248.2,34024.04,4385.12
41928,val,0.001,100,100,1000,0,4.5,270.0,6.1,0.0820753999999999,0.0759046,0.00753,0.000271,1894157.2,35867.5,18948.9
41928,val,0.01,10,10,100,0,4.5,39.6,17.0,0.1046616,0.0775749,0.030115,0.001942,278110.98,5261.31,2783.79
41928,val,0.1,2,2,10,0,4.5,4.5,130.6,0.2042996,0.0983861,0.1297539999999999,0.022754,31607.45,598.0600000000001,316.36
41980,val,0.001,100,100,1000,0,4.5,227.0,8.7,0.0295725,0.0179601,0.011487,0.000125,13426522.3,58590.9,18508.7
41980,val,0.01,10,10,100,0,4.5,32.4,17.8,0.0654401999999999,0.0187678,0.0473549999999999,0.000933,1911625.83,8357.4,2640.78
41980,val,0.1,2,2,10,0,4.5,5.0,132.6,0.1886839,0.03689,0.1706,0.019056,295035.15,1289.85,407.65
42225,val,0.001,100,100,1000,0,4.5,131.0,7.0,0.0035862,0.0011829,0.0023179999999999,2e-05,18789289.1,343362.9,57192.4
42225,val,0.01,10,10,100,0,4.5,18.0,20.9,0.0113823,0.0014857,0.010115,0.000322,2581778.88,47179.8,7852.860000000001
42225,val,0.1,2,2,10,0,4.5,3.0,144.5,0.0346558,0.0071256,0.033389,0.0059609999999999,430296.48,7863.3,1308.81
42563,val,0.001,100,100,1000,0,4.5,140.0,7.0,0.0038743,0.0018208999999999,0.001914,3.5e-05,2128618.0,23377.4,8696.6
42563,val,0.01,10,10,100,0,4.5,18.0,20.3,0.0102696,0.002172,0.00831,0.000385,273761.46,3006.54,1116.36
42563,val,0.1,2,2,10,0,4.5,2.9,146.2,0.0300424,0.007094,0.028082,0.005307,44108.41,484.36,179.88
42570,val,0.001,100,100,1000,0,4.5,160.0,6.8,0.0345067,0.0282837999999999,0.006414,8e-06,10936975.3,93656.1,12500.2
42570,val,0.01,10,10,100,0,4.5,27.9,18.0,0.051785,0.0289164,0.023694,0.000641,1907817.84,16335.09,2189.34
42570,val,0.1,2,2,10,0,4.5,4.0,135.4,0.1174793999999999,0.0408949,0.089388,0.012622,273379.0,2342.08,313.4
42571,val,0.001,100,100,1000,0,4.5,275.0,9.8,0.0444763,0.0393347999999999,0.0049169999999999,0.000142,2957740098.5,34817408.9,549646.1
42571,val,0.01,10,10,100,0,4.5,36.0,17.4,0.0611392,0.0405136,0.02158,0.00132,387189649.8,4558638.6,72095.04000000001
42571,val,0.1,2,2,10,0,4.5,4.0,134.6,0.1326362,0.0566076,0.093077,0.017414,43021072.2,506515.4,8010.56
42572,val,0.001,100,100,1000,0,4.5,271.0,8.0,0.065639,0.0585546,0.00598,0.000254,302320699.8,1405710.2,29955.3
42572,val,0.01,10,10,100,0,4.5,35.1,17.5,0.0838526,0.0606235,0.024196,0.002324,39163604.58,181987.29,3906.99
42572,val,0.1,2,2,10,0,4.5,4.0,134.4,0.1552376,0.0807838,0.09558,0.022484,4465251.720000001,20748.08,443.96
42688,val,0.001,100,100,1000,0,4.5,104.0,5.3,0.0001220999999999,0.0009236,7.000000000000001e-06,1.1e-05,3672347.1,50221.8,12489.4
42688,val,0.01,10,10,100,0,4.5,18.0,19.2,0.0001387999999999,0.0009159,2.3e-05,2.9999999999999984e-06,636058.62,8693.1,2161.08
42688,val,0.1,2,2,10,0,4.5,2.0,162.4,0.0001859,0.0010187999999999,7.1e-05,0.000106,70673.18000000001,965.9,240.12
42724,val,0.001,100,100,1000,0,4.5,200.0,8.4,0.0177589,0.0112207,0.0064259999999999,8.6e-05,195724386.4,493777.3,62892.7
42724,val,0.01,10,10,100,0,4.5,27.0,18.0,0.0386873,0.0121092,0.027356,0.000974,26423055.9,66660.84,8501.76
42724,val,0.1,2,2,10,0,4.5,4.0,133.8,0.1098695,0.0261029,0.098537,0.014967,3914526.8,9875.68,1259.52
42726,val,0.001,100,100,1000,0,4.5,151.0,7.1,0.0100282,0.0071145,0.00301,2.7e-05,1428436.0,27962.5,12109.5
42726,val,0.01,10,10,100,0,4.5,24.3,18.7,0.0190627999999999,0.0074525999999999,0.012044,0.000366,229804.38,4505.31,1947.69
42726,val,0.1,2,2,10,0,4.5,3.0,144.8,0.0549222,0.0158892,0.047906,0.008802,28370.640000000003,556.08,240.36
42727,val,0.001,100,100,1000,0,4.5,264.0,8.8,0.037901,0.0319012,0.005395,9.7e-05,142491518.0,3731954.9,37685.3
42727,val,0.01,10,10,100,0,4.5,30.6,17.7,0.058562,0.0333189,0.026054,0.001515,16472456.55,421454.43,4384.62
42727,val,0.1,2,2,10,0,4.5,4.0,134.2,0.1336092,0.0493115,0.101104,0.017508,2158562.64,56528.72,576.04
42729,val,0.001,100,100,1000,0,4.5,120.0,6.0,0.0038818,0.0031271,0.000722,1.4e-05,1610889714.0,19225789.2,437095.2
42729,val,0.01,10,10,100,0,4.5,18.0,18.8,0.0061795999999999,0.003284,0.00302,0.00017,241633457.1,2883868.38,65564.28
42729,val,0.1,2,2,10,0,4.5,2.0,161.1,0.0154898,0.0063526,0.012329,0.003241,26848161.9,320429.82,7284.92
42730,val,0.001,100,100,1000,0,4.5,196.0,7.6,0.0216291999999999,0.0198602,0.002475,0.0001099999999999,9441064.0,31009.0,12800.8
42730,val,0.01,10,10,100,0,4.5,27.0,18.6,0.0295059,0.0204123,0.010351,0.000662,1301337.54,4269.87,1772.73
42730,val,0.1,2,2,10,0,4.5,2.9,142.5,0.0621088,0.0306892999999999,0.042955,0.010939,139671.12999999998,458.81000000000006,189.89
42731,val,0.001,100,100,1000,0,4.5,186.0,8.3,0.0117489999999999,0.0062136,0.005253,7.300000000000001e-05,23674354.4,225032.7,36956.2
42731,val,0.01,10,10,100,0,4.5,27.0,18.2,0.0278187,0.0068494,0.021324,0.00071,3436325.91,32664.33,5366.79
42731,val,0.1,2,2,10,0,4.5,4.0,135.5,0.0845142,0.0179069,0.07802,0.011769,509085.32,4839.16,795.08
43071,val,0.001,100,100,1000,0,4.5,233.0,6.1,0.0493489,0.0427219999999999,0.007863,0.000217,4324539.4,27491.2,14064.1
43071,val,0.01,10,10,100,0,4.5,38.7,17.0,0.0696585,0.0439513,0.028173,0.001447,717952.5,4569.21,2339.73
43071,val,0.1,2,2,10,0,4.5,4.6,130.4,0.1560028,0.0623786999999999,0.114517,0.0198759999999999,85436.34,543.26,277.96
